target_id,X329775_L2,X329775_L1,log2fc,padj,up_ID,acc,evalue
TRINITY_DN27827_c0_g1_i1,7,6,NA,NA,sp|Q4JIJ3|METH_BOVIN,Q4JIJ3,4.46E-37
TRINITY_DN52400_c0_g1_i1,7,6,NA,NA,sp|P53995|APC1_MOUSE,P53995,9.69E-96
TRINITY_DN9924_c0_g2_i4,7,6,-4.047725492,7.91E-06,sp|P16521|EF3A_YEAST,P16521,3.46E-164
TRINITY_DN3291_c1_g2_i1,7,6,-6.645558473,2.94E-28,sp|Q50KB1|SEP2_EMIHU,Q50KB1,1.55E-35
TRINITY_DN3237_c0_g1_i1,7,6,-5.715147712,2.14E-11,sp|Q9D7V9|NAAA_MOUSE,Q9D7V9,1.49E-31
TRINITY_DN7269_c0_g1_i1,7,6,-5.030281359,6.43E-10,sp|Q28056|ASPH_BOVIN,Q28056,6.90E-23
TRINITY_DN7279_c0_g4_i1,7,6,-6.077015675,6.58E-10,sp|Q91WQ3|SYYC_MOUSE,Q91WQ3,2.72E-22
TRINITY_DN6301_c0_g2_i1,7,6,NA,NA,sp|Q5RC69|DCTD_PONAB,Q5RC69,5.27E-33
TRINITY_DN6385_c0_g1_i1,7,6,-7.548298368,1.45E-33,sp|P0CM24|GET3_CRYNJ,P0CM24,4.77E-112
TRINITY_DN59235_c0_g1_i1,7,6,-5.982332476,5.65E-19,sp|Q5XH16|NH2L1_XENLA,Q5XH16,7.26E-65
TRINITY_DN10937_c0_g1_i16,7,6,-5.877950417,6.08E-10,sp|P16100|IDH_AZOVI,P16100,0
TRINITY_DN23866_c0_g1_i1,7,6,-7.218490453,3.09E-23,sp|Q28DS0|SAE1_XENTR,Q28DS0,2.78E-21
TRINITY_DN5645_c0_g1_i6,7,7,-5.26892649,1.80E-11,sp|Q4N4N8|TXND_THEPA,Q4N4N8,2.80E-36
TRINITY_DN5109_c0_g1_i4,7,7,-5.875907264,2.13E-16,sp|Q552W5|CCHL_DICDI,Q552W5,1.35E-35
TRINITY_DN5488_c0_g2_i2,7,7,-5.821131625,9.30E-04,sp|Q8LG53|UN932_ARATH,Q8LG53,5.56E-32
TRINITY_DN10450_c0_g1_i1,7,7,-6.174534498,1.67E-12,sp|Q94IN5|PNO_EUGGR,Q94IN5,0
TRINITY_DN9490_c0_g1_i1,7,7,NA,NA,sp|P45857|ACDB_BACSU,P45857,5.36E-41
TRINITY_DN48667_c0_g1_i1,7,7,-5.401473974,1.67E-11,sp|D5C1K8|TMCA_NITHN,D5C1K8,5.05E-32
TRINITY_DN22585_c0_g1_i1,7,7,-6.593021044,2.09E-14,sp|Q96DI7|SNR40_HUMAN,Q96DI7,2.56E-93
TRINITY_DN20952_c0_g1_i1,7,7,-6.73071821,1.70E-16,sp|Q94A40|COPA1_ARATH,Q94A40,0
TRINITY_DN11870_c0_g2_i1,7,7,-6.607818248,2.79E-22,sp|Q4PEQ5|MCA1_USTMA,Q4PEQ5,4.64E-54
TRINITY_DN12384_c0_g2_i2,7,7,-7.101987906,1.62E-20,sp|Q17G75|PURA_AEDAE,Q17G75,1.06E-96
TRINITY_DN15359_c0_g2_i1,7,7,-4.957594336,2.35E-10,sp|Q641F1|UBCP1_XENLA,Q641F1,1.47E-46
TRINITY_DN12952_c0_g1_i13,7,7,-5.071228667,1.82E-05,sp|O33730|Y1503_SHEFN,O33730,5.17E-30
TRINITY_DN6363_c0_g1_i4,7,7,-5.731591379,1.11E-10,sp|Q9WTR7|SC11C_RAT,Q9WTR7,2.11E-66
TRINITY_DN12561_c0_g1_i1,7,7,-7.230022424,2.57E-25,sp|Q5R579|ARFRP_PONAB,Q5R579,7.51E-40
TRINITY_DN3844_c0_g1_i4,7,8,NA,NA,sp|Q55GN6|Y7588_DICDI,Q55GN6,1.11E-29
TRINITY_DN7865_c0_g1_i1,7,8,NA,NA,sp|P11503|HSP70_ONCVO,P11503,3.50E-81
TRINITY_DN12040_c0_g1_i5,7,8,-6.235483937,1.14E-13,sp|Q8H4S6|P2C64_ORYSJ,Q8H4S6,8.40E-43
TRINITY_DN19328_c0_g1_i2,7,8,-6.790926613,4.80E-18,sp|Q8F641|HPPA_LEPIN,Q8F641,6.85E-171
TRINITY_DN9479_c0_g1_i1,7,8,-3.482644469,0.005774098,sp|Q38922|RAB1B_ARATH,Q38922,8.47E-35
TRINITY_DN32366_c0_g2_i1,7,8,NA,NA,sp|Q99797|MIPEP_HUMAN,Q99797,1.45E-54
TRINITY_DN31517_c0_g2_i1,7,8,NA,NA,sp|P38650|DYHC1_RAT,P38650,3.37E-96
TRINITY_DN42833_c0_g1_i1,7,8,NA,NA,sp|Q80U30|CL16A_MOUSE,Q80U30,7.17E-43
TRINITY_DN24891_c0_g1_i2,7,8,-6.071737079,8.50E-13,sp|Q1PCQ8|PSD1_TOXGG,Q1PCQ8,1.36E-84
TRINITY_DN3731_c0_g1_i10,7,8,NA,NA,sp|B9A1H3|TRXR1_EMIHU,B9A1H3,5.06E-145
TRINITY_DN2353_c0_g2_i2,7,8,-4.966107805,8.76E-06,sp|Q9SRH6|HIR3_ARATH,Q9SRH6,6.92E-82
TRINITY_DN1464_c0_g1_i2,7,8,-7.524092984,3.41E-22,sp|A5I5U3|CFR_CLOBH,A5I5U3,9.56E-109
TRINITY_DN13369_c1_g1_i2,7,8,-5.665435537,2.72E-10,sp|Q4JIJ3|METH_BOVIN,Q4JIJ3,0
TRINITY_DN45080_c0_g1_i1,7,8,NA,NA,sp|Q4KWZ7|REV1_CHICK,Q4KWZ7,9.17E-27
TRINITY_DN9817_c0_g1_i5,7,8,NA,NA,sp|Q16720|AT2B3_HUMAN,Q16720,0
TRINITY_DN4291_c0_g1_i3,7,9,-4.989310198,9.76E-05,sp|Q3SYU1|NOC2L_BOVIN,Q3SYU1,1.90E-27
TRINITY_DN8286_c0_g6_i1,7,9,-5.489799394,1.21E-09,sp|P70269|CATE_MOUSE,P70269,1.76E-41
TRINITY_DN5490_c0_g1_i16,7,9,-5.518927803,2.75E-08,sp|Q5ZL00|EMC1_CHICK,Q5ZL00,2.38E-47
TRINITY_DN15317_c0_g1_i1,7,9,NA,NA,sp|O59922|KAPR_EMENI,O59922,2.55E-66
TRINITY_DN17691_c0_g2_i5,7,9,-6.026145068,1.08E-12,sp|Q8GUG7|RH50_ARATH,Q8GUG7,2.07E-28
TRINITY_DN10810_c0_g1_i3,7,10,NA,NA,sp|O29445|SERA_ARCFU,O29445,1.97E-25
TRINITY_DN8798_c1_g1_i1,7,10,NA,NA,sp|Q54ML1|NADE_DICDI,Q54ML1,0
TRINITY_DN433_c10_g1_i1,7,10,-4.655134928,1.78E-05,sp|G5EB89|KAPA_EMENI,G5EB89,9.82E-31
TRINITY_DN26791_c0_g1_i1,7,10,-6.362592647,1.25E-12,sp|Q8CCP0|NEMF_MOUSE,Q8CCP0,4.84E-135
TRINITY_DN26840_c0_g1_i1,7,10,-4.248018659,0.035414993,sp|O59922|KAPR_EMENI,O59922,9.49E-58
TRINITY_DN14290_c0_g1_i2,7,10,-5.912673028,2.60E-10,sp|Q9WTV5|PSMD9_RAT,Q9WTV5,7.02E-28
TRINITY_DN31548_c0_g2_i1,7,10,-5.199985957,4.23E-08,sp|Q9XGR4|2AB2A_ARATH,Q9XGR4,1.36E-80
TRINITY_DN8096_c0_g1_i1,7,10,-6.018219496,2.54E-12,sp|O75884|RBBP9_HUMAN,O75884,2.05E-40
TRINITY_DN10263_c0_g1_i2,7,10,-6.446663597,7.30E-10,sp|P92974|UBE12_ARATH,P92974,0
TRINITY_DN13847_c0_g1_i1,7,11,NA,NA,sp|P9WQ35|CYA1_MYCTU,P9WQ35,3.47E-47
TRINITY_DN13847_c0_g1_i3,7,11,-4.8257026,3.83E-07,sp|P9WQ35|CYA1_MYCTU,P9WQ35,3.47E-47
TRINITY_DN4359_c0_g1_i4,7,11,-5.803882704,2.73E-10,sp|Q9VVE5|MSIR6_DROME,Q9VVE5,1.57E-26
TRINITY_DN59535_c0_g1_i1,7,11,-6.316167079,2.83E-13,sp|O43033|YGU4_SCHPO,O43033,7.12E-28
TRINITY_DN59657_c0_g1_i1,7,11,NA,NA,sp|Q29RK2|PYC_BOVIN,Q29RK2,1.16E-82
TRINITY_DN4168_c0_g1_i2,7,11,-5.800667056,4.91E-08,sp|Q62559|IFT52_MOUSE,Q62559,2.50E-135
TRINITY_DN4134_c1_g1_i1,7,11,-5.36002141,1.39E-09,sp|Q8RUS5|ATG9_ARATH,Q8RUS5,8.20E-39
TRINITY_DN13704_c0_g2_i1,7,11,-6.76519472,5.10E-15,sp|Q4IR18|GRC3_GIBZE,Q4IR18,2.07E-23
TRINITY_DN19188_c0_g1_i3,7,11,-6.395573693,6.88E-12,sp|Q0WVW7|RQL5_ARATH,Q0WVW7,2.67E-69
TRINITY_DN6361_c0_g1_i1,7,11,NA,NA,sp|Q7ZVE0|GAR1_DANRE,Q7ZVE0,2.96E-31
TRINITY_DN2081_c0_g1_i6,7,12,NA,NA,sp|Q8TD30|ALAT2_HUMAN,Q8TD30,6.23E-144
TRINITY_DN1418_c0_g1_i2,7,12,-5.386052497,7.35E-09,sp|Q9V3H2|PSDE_DROME,Q9V3H2,3.71E-150
TRINITY_DN18325_c0_g1_i3,7,12,-6.412776356,1.09E-10,sp|Q9DE27|RUVB2_XENLA,Q9DE27,0
TRINITY_DN5614_c0_g1_i1,7,13,-4.548267966,5.17E-06,sp|Q09522|DIM1_CAEEL,Q09522,1.30E-88
TRINITY_DN23307_c0_g1_i5,7,13,-5.743396619,7.93E-04,sp|F4K5J1|MYO17_ARATH,F4K5J1,1.84E-148
TRINITY_DN18189_c0_g1_i4,7,13,NA,NA,sp|Q5M7N8|SYCC_XENTR,Q5M7N8,0
TRINITY_DN58845_c0_g1_i1,7,13,-7.415114627,8.27E-15,sp|Q8BHB4|WDR3_MOUSE,Q8BHB4,4.38E-149
TRINITY_DN10230_c0_g4_i2,7,13,-5.303121083,1.54E-07,sp|Q9FKF6|CCU43_ARATH,Q9FKF6,2.73E-26
TRINITY_DN21589_c0_g1_i2,7,13,NA,NA,sp|Q5RJV1|GAR1_XENTR,Q5RJV1,7.37E-27
TRINITY_DN4066_c0_g1_i4,7,14,-6.133063933,6.17E-10,sp|P31353|PMM_CANAL,P31353,3.75E-107
TRINITY_DN7420_c0_g1_i1,7,14,-6.310195348,9.20E-11,sp|Q6FQ31|MCE1_CANGA,Q6FQ31,7.32E-28
TRINITY_DN22834_c0_g1_i2,7,14,-4.637323443,1.82E-04,sp|E3QCU0|AMPP1_COLGM,E3QCU0,4.42E-153
TRINITY_DN13781_c0_g1_i1,7,14,-6.038928718,6.91E-09,sp|P49968|SR541_HORVU,P49968,0
TRINITY_DN6187_c0_g1_i1,7,14,-6.540033621,6.04E-11,sp|Q4E123|MTR1_TRYCC,Q4E123,2.68E-30
TRINITY_DN2977_c0_g2_i1,7,15,-4.644409768,1.63E-05,sp|Q9VWP4|SUOX_DROME,Q9VWP4,1.69E-86
TRINITY_DN9440_c0_g2_i6,7,15,NA,NA,sp|Q5R4Q7|LZTR1_PONAB,Q5R4Q7,4.19E-40
TRINITY_DN12268_c0_g2_i1,7,15,NA,NA,sp|P10860|DHE3_RAT,P10860,2.96E-33
TRINITY_DN5736_c0_g2_i6,7,15,NA,NA,sp|Q7K755|GLT11_CAEEL,Q7K755,5.59E-41
TRINITY_DN59639_c0_g1_i1,7,17,NA,NA,sp|A2ARV4|LRP2_MOUSE,A2ARV4,7.60E-26
TRINITY_DN5564_c0_g1_i5,7,17,-6.056851609,1.54E-08,sp|E7F1C4|SMRDB_DANRE,E7F1C4,1.19E-82
TRINITY_DN3102_c0_g1_i7,7,18,NA,NA,sp|Q9Y485|DMXL1_HUMAN,Q9Y485,1.12E-99
TRINITY_DN32226_c0_g1_i4,7,18,-4.061699653,3.80E-04,sp|Q54E49|DDX6_DICDI,Q54E49,0
TRINITY_DN32709_c0_g1_i2,7,20,-5.781458809,1.79E-06,sp|P55189|YBAR_BACSU,P55189,6.87E-65
TRINITY_DN689_c0_g1_i9,7,23,NA,NA,sp|O82528|RL15_PETHY,O82528,1.71E-80
TRINITY_DN6082_c0_g1_i1,7,27,-4.10968776,0.001942457,sp|Q43362|VATL_CHRCT,Q43362,5.23E-59
TRINITY_DN4016_c0_g1_i1,7,28,-4.566347173,4.55E-04,sp|Q5R5F2|COPZ1_PONAB,Q5R5F2,2.04E-22
TRINITY_DN2892_c0_g1_i5,7,28,NA,NA,sp|Q9Z1Q9|SYVC_MOUSE,Q9Z1Q9,1.10E-177
TRINITY_DN41707_c0_g1_i1,8,1,NA,NA,sp|P46940|IQGA1_HUMAN,P46940,2.05E-41
TRINITY_DN12699_c0_g3_i2,8,1,-4.460385029,0.017677187,sp|Q6N069|NAA16_HUMAN,Q6N069,2.37E-142
TRINITY_DN30320_c0_g1_i1,8,1,NA,NA,sp|Q8K339|KIN17_MOUSE,Q8K339,2.14E-91
TRINITY_DN6553_c0_g1_i8,8,1,-7.245938203,2.39E-14,sp|Q9ZQW8|U2AFA_ORYSJ,Q9ZQW8,3.12E-53
TRINITY_DN12985_c0_g3_i1,8,1,-4.364811952,1.25E-04,sp|Q5ZJL9|SAMH1_CHICK,Q5ZJL9,2.50E-69
TRINITY_DN2022_c1_g1_i1,8,2,-3.054240168,0.017148826,sp|Q9MYM7|B3GT1_PONPY,Q9MYM7,3.34E-51
TRINITY_DN483_c0_g1_i4,8,2,-6.988764484,3.67E-17,sp|Q23716|EF2_CRYPV,Q23716,0
TRINITY_DN5229_c0_g2_i1,8,2,-6.291673162,1.33E-13,sp|Q05746|HSP70_PLACB,Q05746,0
TRINITY_DN28235_c0_g2_i1,8,3,NA,NA,sp|P09851|RASA1_BOVIN,P09851,1.03E-31
TRINITY_DN15287_c0_g1_i10,8,3,NA,NA,sp|Q9BR84|ZN559_HUMAN,Q9BR84,3.02E-28
TRINITY_DN12437_c0_g1_i1,8,4,-3.964546563,2.74E-06,sp|Q6ICB0|DESI1_HUMAN,Q6ICB0,8.08E-26
TRINITY_DN11666_c0_g1_i1,8,4,-6.359650325,4.07E-17,sp|O94874|UFL1_HUMAN,O94874,8.20E-44
TRINITY_DN44856_c0_g1_i1,8,4,NA,NA,sp|Q5XF89|AT133_MOUSE,Q5XF89,1.58E-33
TRINITY_DN42852_c0_g1_i1,8,4,NA,NA,sp|M9MSG8|PIEZO_DROME,M9MSG8,4.06E-54
TRINITY_DN19246_c0_g1_i1,8,4,-5.704376896,1.27E-11,sp|Q86UD5|SL9B2_HUMAN,Q86UD5,1.39E-53
TRINITY_DN6328_c0_g1_i1,8,4,NA,NA,sp|Q5SUC9|SCO1_MOUSE,Q5SUC9,6.68E-55
TRINITY_DN18020_c0_g1_i1,8,4,-5.47176181,9.14E-11,sp|O14214|TRM10_SCHPO,O14214,6.69E-39
TRINITY_DN36115_c0_g1_i1,8,5,-6.085166182,4.43E-16,sp|B0C1B5|PROB_ACAM1,B0C1B5,1.27E-97
TRINITY_DN9864_c0_g1_i1,8,5,-6.365097218,2.52E-20,sp|P19211|IF5A2_YEAST,P19211,3.19E-54
TRINITY_DN11233_c0_g2_i1,8,6,-6.65680747,4.16E-16,sp|Q54J73|PAP_DICDI,Q54J73,2.88E-115
TRINITY_DN41478_c0_g1_i1,8,6,NA,NA,sp|P0C870|JMJD7_HUMAN,P0C870,2.13E-27
TRINITY_DN20934_c0_g2_i1,8,6,NA,NA,sp|P16568|BICD_DROME,P16568,5.21E-36
TRINITY_DN9268_c0_g1_i17,8,6,NA,NA,sp|Q38950|2AAB_ARATH,Q38950,6.34E-100
TRINITY_DN7481_c0_g2_i1,8,6,-6.590712463,3.74E-19,sp|Q7T163|KDIS_DANRE,Q7T163,4.93E-28
TRINITY_DN137_c0_g2_i6,8,6,-6.526418938,6.81E-17,sp|Q7Y0E8|NRX11_ORYSJ,Q7Y0E8,2.00E-25
TRINITY_DN5821_c0_g2_i1,8,6,-5.239563844,2.67E-04,sp|O13833|CID1_SCHPO,O13833,1.41E-33
TRINITY_DN26523_c0_g2_i1,8,6,-6.272499002,4.81E-17,sp|Q13523|PRP4B_HUMAN,Q13523,2.55E-101
TRINITY_DN8720_c0_g1_i10,8,7,NA,NA,sp|Q5CZA5|ZN805_HUMAN,Q5CZA5,1.03E-30
TRINITY_DN34330_c0_g3_i2,8,7,-6.16947946,3.69E-11,sp|Q5D1D6|GBP1_CHLAE,Q5D1D6,3.71E-27
TRINITY_DN15595_c0_g1_i2,8,7,-7.079397007,1.52E-20,sp|P21616|AVP_VIGRR,P21616,0
TRINITY_DN36276_c0_g1_i4,8,7,NA,NA,sp|P31851|TABA_PSEAJ,P31851,5.00E-103
TRINITY_DN7486_c0_g1_i1,8,7,-3.909354058,1.41E-05,sp|Q15428|SF3A2_HUMAN,Q15428,2.35E-71
TRINITY_DN22861_c0_g1_i1,8,7,NA,NA,sp|Q14584|ZN266_HUMAN,Q14584,3.11E-22
TRINITY_DN2303_c0_g1_i8,8,7,-5.452447916,5.52E-12,sp|Q91YN5|UAP1_MOUSE,Q91YN5,4.95E-111
TRINITY_DN9075_c0_g2_i1,8,7,-2.429163262,0.041884036,sp|Q5THJ4|VP13D_HUMAN,Q5THJ4,1.15E-51
TRINITY_DN43374_c0_g1_i1,8,8,NA,NA,sp|Q0KL02|TRIO_MOUSE,Q0KL02,1.82E-25
TRINITY_DN14622_c0_g1_i1,8,8,-5.741494279,2.09E-12,sp|B1H2N3|MICU1_XENTR,B1H2N3,5.41E-22
TRINITY_DN13449_c0_g1_i1,8,8,-3.104805601,0.003528319,sp|Q1JPG1|RS10B_BOVIN,Q1JPG1,6.47E-27
TRINITY_DN13574_c0_g1_i1,8,8,-5.615720209,1.17E-10,sp|P29618|CDKA1_ORYSJ,P29618,1.21E-86
TRINITY_DN12691_c0_g1_i2,8,8,-4.165859616,0.015225415,sp|Q9UTI0|PYRC_SCHPO,Q9UTI0,1.70E-87
TRINITY_DN27110_c0_g1_i2,8,8,NA,NA,sp|O75832|PSD10_HUMAN,O75832,4.39E-22
TRINITY_DN16570_c0_g1_i2,8,8,-5.223835353,7.37E-09,sp|O97764|QOR_BOVIN,O97764,1.23E-70
TRINITY_DN38448_c0_g1_i1,8,8,NA,NA,sp|O43426|SYNJ1_HUMAN,O43426,3.68E-32
TRINITY_DN10659_c2_g1_i3,8,8,-4.714748847,4.43E-05,sp|Q9U5L1|SRPRA_DROME,Q9U5L1,7.12E-114
TRINITY_DN12910_c0_g1_i1,8,8,-7.470401197,7.32E-19,sp|P54453|YQEH_BACSU,P54453,2.81E-40
TRINITY_DN16820_c0_g1_i2,8,8,-4.543523683,1.47E-04,sp|Q5EA37|CC130_BOVIN,Q5EA37,3.55E-35
TRINITY_DN2620_c0_g1_i4,8,8,-6.120623517,1.24E-13,sp|P11144|HSP70_PLAFA,P11144,0
TRINITY_DN59447_c0_g1_i1,8,8,-6.713688366,5.43E-16,sp|Q8L7A9|AP4E_ARATH,Q8L7A9,0
TRINITY_DN312_c0_g1_i7,8,8,-4.113986791,1.60E-05,sp|P48166|RL36A_CAEEL,P48166,2.66E-36
TRINITY_DN9352_c0_g2_i12,8,8,NA,NA,sp|Q95SX7|RTBS_DROME,Q95SX7,1.63E-27
TRINITY_DN11688_c0_g1_i1,8,9,-6.252522123,4.10E-14,sp|P70584|ACDSB_RAT,P70584,1.12E-155
TRINITY_DN5128_c0_g1_i4,8,9,-4.676572535,4.39E-08,sp|Q553S2|AP3S_DICDI,Q553S2,2.68E-34
TRINITY_DN5491_c0_g1_i1,8,9,-6.311813781,1.08E-08,sp|P41001|TOP2_PLAFK,P41001,0
TRINITY_DN9496_c0_g1_i5,8,9,-5.172195675,1.98E-08,sp|Q8I8U2|AP1G_DICDI,Q8I8U2,0
TRINITY_DN15064_c0_g1_i1,8,9,NA,NA,sp|Q54XX1|SRPRB_DICDI,Q54XX1,5.96E-24
TRINITY_DN7667_c0_g1_i5,8,9,-5.615673869,1.08E-11,sp|Q7TT45|RRAGD_MOUSE,Q7TT45,4.11E-29
TRINITY_DN29857_c0_g1_i1,8,9,-6.9690825,8.31E-18,sp|Q3UMC0|SPAT5_MOUSE,Q3UMC0,2.24E-172
TRINITY_DN13504_c0_g1_i3,8,9,-3.995390985,1.03E-04,sp|Q90ZA1|PARN_XENLA,Q90ZA1,1.01E-22
TRINITY_DN12682_c0_g3_i2,8,9,-6.877278737,8.21E-13,sp|P50441|GATM_PIG,P50441,2.43E-72
TRINITY_DN43647_c0_g1_i1,8,9,NA,NA,sp|P49916|DNLI3_HUMAN,P49916,7.43E-119
TRINITY_DN2520_c0_g2_i1,8,9,-7.647908565,5.10E-18,sp|Q6ZI17|OML2_ORYSJ,Q6ZI17,1.03E-21
TRINITY_DN55766_c0_g1_i1,8,9,-6.784436055,3.16E-16,sp|O73787|GCP3_XENLA,O73787,2.21E-91
TRINITY_DN25165_c0_g1_i2,8,9,NA,NA,sp|Q9LKF9|CPSF2_ARATH,Q9LKF9,8.01E-42
TRINITY_DN6810_c0_g3_i1,8,9,-5.887731425,4.12E-10,sp|Q96PQ7|KLHL5_HUMAN,Q96PQ7,9.98E-34
TRINITY_DN38534_c0_g4_i4,8,9,-5.394666785,4.29E-08,sp|Q9Y4W6|AFG32_HUMAN,Q9Y4W6,0
TRINITY_DN5450_c0_g1_i12,8,10,-5.41865329,1.39E-08,sp|Q5R501|OST48_PONAB,Q5R501,5.15E-83
TRINITY_DN40264_c0_g1_i1,8,10,-6.034135723,5.95E-10,sp|O23247|SYRM_ARATH,O23247,3.23E-172
TRINITY_DN1477_c0_g1_i14,8,10,NA,NA,sp|Q9TTU3|CLCN5_RABIT,Q9TTU3,5.05E-139
TRINITY_DN17906_c1_g3_i2,8,10,NA,NA,sp|Q556Y2|ORN_DICDI,Q556Y2,1.60E-21
TRINITY_DN8292_c0_g1_i2,8,11,-5.062912603,3.04E-08,sp|Q9VNA0|TI17A_DROME,Q9VNA0,7.60E-36
TRINITY_DN12020_c0_g1_i1,8,11,-6.363227315,1.03E-12,sp|Q03392|PCNA_SCHPO,Q03392,1.77E-32
TRINITY_DN4535_c1_g3_i2,8,11,-5.323006246,1.64E-07,sp|Q8NYD0|PSUG_STAAW,Q8NYD0,4.27E-104
TRINITY_DN52053_c0_g1_i1,8,11,NA,NA,sp|Q91822|PIM3_XENLA,Q91822,4.26E-96
TRINITY_DN2730_c0_g1_i3,8,11,NA,NA,sp|P22232|FBRL_XENLA,P22232,5.33E-116
TRINITY_DN11935_c0_g2_i2,8,11,-5.929826487,5.24E-11,sp|Q9S7X6|ACL5_ARATH,Q9S7X6,9.85E-95
TRINITY_DN7923_c0_g1_i5,8,11,NA,NA,sp|S4R1M9|OSB10_MOUSE,S4R1M9,9.93E-134
TRINITY_DN28611_c0_g1_i1,8,11,NA,NA,sp|Q5T5C0|STXB5_HUMAN,Q5T5C0,1.55E-24
TRINITY_DN12364_c0_g1_i3,8,11,-5.069905045,7.05E-07,sp|Q12184|ADRX_YEAST,Q12184,4.16E-21
TRINITY_DN5966_c0_g1_i1,8,11,-5.467255474,2.83E-09,sp|Q9SJ44|UEV1C_ARATH,Q9SJ44,9.82E-46
TRINITY_DN22865_c0_g1_i1,8,11,NA,NA,sp|Q9NSI6|BRWD1_HUMAN,Q9NSI6,8.69E-46
TRINITY_DN18436_c0_g3_i1,8,11,-5.108088989,6.27E-08,sp|Q5RAG2|ESYT1_PONAB,Q5RAG2,2.85E-21
TRINITY_DN51068_c0_g1_i1,8,11,NA,NA,sp|Q8BND3|WDR35_MOUSE,Q8BND3,8.36E-47
TRINITY_DN22411_c0_g1_i2,8,11,-2.721466726,0.020118908,sp|P18143|CBPS_STRGR,P18143,1.29E-23
TRINITY_DN3009_c0_g1_i3,8,11,-5.651844068,2.51E-09,sp|A1A4L4|F188B_BOVIN,A1A4L4,3.97E-32
TRINITY_DN10137_c1_g2_i1,8,11,NA,NA,sp|P70398|USP9X_MOUSE,P70398,2.07E-40
TRINITY_DN11696_c1_g1_i2,8,12,NA,NA,sp|Q90WU3|DDX1_CHICK,Q90WU3,4.02E-169
TRINITY_DN46425_c0_g1_i1,8,12,NA,NA,sp|Q5U241|PD5BB_XENLA,Q5U241,5.92E-29
TRINITY_DN37341_c0_g1_i1,8,12,-6.57735079,2.73E-12,sp|Q9M391|ATX3H_ARATH,Q9M391,3.98E-22
TRINITY_DN26836_c0_g1_i2,8,12,-6.720968503,2.60E-13,sp|Q0WWW9|XYLL3_ARATH,Q0WWW9,5.48E-34
TRINITY_DN1951_c0_g2_i6,8,12,-4.618603104,0.012113127,sp|P48758|CBR1_MOUSE,P48758,5.77E-36
TRINITY_DN51467_c0_g1_i1,8,12,NA,NA,sp|Q6NXD8|DEN5B_DANRE,Q6NXD8,1.41E-25
TRINITY_DN36561_c0_g1_i1,8,12,NA,NA,sp|Q6ZUT9|DEN5B_HUMAN,Q6ZUT9,4.15E-25
TRINITY_DN13613_c0_g1_i1,8,12,-4.708742852,2.06E-06,sp|O54889|RPA1_RAT,O54889,0
TRINITY_DN5405_c0_g1_i7,8,13,-4.390433153,3.00E-04,sp|Q4R649|BBS5_MACFA,Q4R649,7.02E-123
TRINITY_DN57734_c0_g1_i1,8,13,NA,NA,sp|Q93008|USP9X_HUMAN,Q93008,3.57E-37
TRINITY_DN23597_c0_g1_i2,8,13,-5.379913481,1.81E-07,sp|E1BNG3|ASCC3_BOVIN,E1BNG3,0
TRINITY_DN689_c0_g1_i6,8,14,NA,NA,sp|O82528|RL15_PETHY,O82528,4.69E-78
TRINITY_DN6386_c0_g1_i2,8,14,-5.989473644,1.68E-09,sp|Q55AH5|VATF_DICDI,Q55AH5,4.15E-35
TRINITY_DN20986_c0_g1_i1,8,15,-6.646318081,6.50E-11,sp|O94480|BMT5_SCHPO,O94480,3.88E-36
TRINITY_DN40802_c0_g2_i2,8,15,-5.074999909,9.56E-07,sp|Q84PB3|IF4G1_ORYSJ,Q84PB3,1.14E-31
TRINITY_DN11005_c0_g1_i2,8,15,-6.143658382,1.75E-08,sp|P12623|NIFS_NOSS1,P12623,1.32E-81
TRINITY_DN1107_c1_g1_i4,8,16,-4.469934963,0.033572793,sp|P52643|LDHD_ECOLI,P52643,1.64E-46
TRINITY_DN57068_c0_g1_i1,8,16,NA,NA,sp|P00765|TRYP_ASTAS,P00765,7.99E-42
TRINITY_DN14731_c0_g1_i13,8,16,-3.744062987,0.001905169,sp|P40818|UBP8_HUMAN,P40818,5.26E-78
TRINITY_DN10035_c0_g1_i1,8,16,-4.606494345,1.26E-04,sp|Q15349|KS6A2_HUMAN,Q15349,4.94E-39
TRINITY_DN1712_c0_g1_i1,8,17,-4.218796974,1.87E-04,sp|Q8W117|SMU1_ARATH,Q8W117,0
TRINITY_DN12079_c0_g2_i1,8,19,NA,NA,sp|O35711|LIPB2_MOUSE,O35711,1.94E-72
TRINITY_DN3406_c0_g2_i1,8,19,-6.200831173,2.35E-08,sp|Q5Z8Q9|PRP2A_ORYSJ,Q5Z8Q9,3.39E-145
TRINITY_DN9274_c0_g1_i2,8,19,-3.92354383,0.001155264,sp|Q2T9X2|TCPD_BOVIN,Q2T9X2,0
TRINITY_DN9990_c0_g2_i1,8,19,-5.750019459,2.09E-07,sp|Q503L9|NXN_DANRE,Q503L9,1.92E-21
TRINITY_DN5215_c1_g1_i1,8,20,-3.804321231,0.002494264,sp|C1E9Y5|RTCB_MICCC,C1E9Y5,0
TRINITY_DN22881_c0_g1_i7,8,20,-4.989872645,2.78E-05,sp|O74480|YQJ7_SCHPO,O74480,5.51E-36
TRINITY_DN858_c0_g1_i4,8,24,NA,NA,sp|Q80WQ9|ZBED4_MOUSE,Q80WQ9,6.59E-24
